+	1	1	36002	
+	1	5	36088	
+	1	1	36093	
+	1	1	36175	
+	1	2	36187	
+	1	1	36188	
+	1	1	36224	
+	1	1	36295	
+	1	1	36316	
+	1	1	36375	
-	1	1	36450	
+	1	1	36587	
+	1	1	36598	
+	1	1	36621	
+	1	2	36632	
+	1	1	36646	
+	1	1	36655	
+	1	1	36666	
+	1	2	36667	
+	1	1	36668	
+	1	3	36695	
+	1	1	36698	
+	1	1	36704	
+	1	1	36784	
+	1	1	36788	
+	1	1	36962	
+	1	1	36999	
+	1	1	37019	
+	1	2	37028	
+	1	3	37112	
+	1	1	37113	
+	1	1	37114	
+	1	1	37157	
+	1	3	37159	
+	1	1	37190	
+	1	1	37264	
+	1	2	37544	
+	1	1	37743	
+	1	1	37910	
+	1	1	38402	
+	1	1	38439	
+	1	1	38796	
+	1	1	38859	
+	1	1	39222	
+	1	1	39223	
+	1	1	39341	
+	1	1	39451	
+	1	1	39459	
+	1	1	39518	
+	1	1	39547	
+	1	1	39843	
+	1	1	39886	
+	1	1	39894	
+	1	1	39958	
+	1	2	40065	
+	1	1	40140	
+	1	1	40451	
+	1	1	40569	
+	1	1	40609	
+	1	1	40634	
+	1	1	40700	
+	1	1	40770	
+	1	1	40924	
+	1	1	40980	
+	1	1	41032	
+	1	1	41134	
+	1	2	41187	
+	1	1	41299	
+	1	1	41300	
+	1	1	41314	
+	1	1	41384	
+	1	1	41477	
+	1	1	41481	
+	1	2	41567	
+	1	1	41569	
+	1	1	41578	
+	1	1	41640	
+	1	1	41677	
+	1	1	41717	
+	1	2	41745	
+	1	2	41754	
+	1	2	41780	
+	1	1	42091	
+	1	1	42147	
+	1	1	42306	
+	1	1	42317	
+	1	1	42348	
+	1	1	42426	
+	1	1	42488	
+	1	1	42524	
+	1	2	42526	
+	1	1	42650	
+	1	1	42692	
+	1	1	42714	
+	1	1	42718	
-	1	1	42749	
-	1	1	42756	
+	1	1	42771	
-	1	1	42819	
-	1	1	42823	
-	1	2	42834	
-	1	1	42858	
-	1	2	42862	
-	1	1	42876	
-	1	1	42882	
-	1	2	42886	
-	1	1	42896	
-	1	1	42899	
-	1	2	42902	
-	1	1	42910	
-	1	1	42931	
-	1	1	42933	
-	1	1	42944	
-	1	1	42953	
-	1	1	42960	
-	1	1	42973	
-	1	1	42993	
-	1	1	43022	
-	1	1	43024	
-	1	2	43030	
-	1	2	43036	
-	1	2	43038	
-	1	1	43044	
-	1	1	43051	
-	1	1	43063	
-	1	1	43068	
-	1	1	43071	
-	1	2	43074	
-	1	3	43077	
-	1	2	43079	
-	1	1	43084	
-	1	3	43106	
-	1	1	43114	
-	1	1	43122	
-	1	1	43124	
-	1	1	43130	
-	1	1	43136	
-	1	1	43144	
-	1	1	43151	
-	1	1	43171	
-	1	1	43173	
-	1	1	43194	
-	1	1	43196	
-	1	1	43198	
-	1	1	43205	
-	1	1	43210	
-	1	1	43212	
-	1	3	43216	
-	1	1	43219	
-	1	1	43220	
-	1	2	43221	
-	1	5	43222	
-	1	1	43223	
-	1	11	43224	
-	1	3	43225	
-	1	2	43226	
-	1	2	43227	
-	1	1	43229	
-	1	1	43230	
-	1	1	43231	
-	1	1	43242	
-	1	1	43259	
-	1	1	43261	
-	1	2	43269	
-	1	1	43277	
-	1	1	43303	
-	1	1	43305	
-	1	1	43309	
-	1	1	43311	
-	1	1	43315	
-	1	2	43317	
-	1	1	43344	
-	1	1	43349	
-	1	1	43353	
-	1	1	43358	
-	1	1	43359	
-	1	2	43361	
-	1	1	43368	
-	1	1	43381	
-	1	1	43383	
-	1	1	43396	
-	1	1	43405	
-	1	1	43431	
-	1	1	43442	
-	1	1	43448	
-	1	2	43450	
-	1	1	43451	
-	1	1	43456	
-	1	1	43462	
-	1	2	43467	
-	1	1	43471	
-	1	1	43477	
-	1	2	43491	
-	1	1	43495	
-	1	1	43503	
-	1	2	43505	
-	1	1	43520	
-	1	1	43521	
-	1	1	43524	
-	1	1	43534	
-	1	1	43547	
-	1	1	43574	
-	1	1	43602	
-	1	1	43615	
-	1	3	43616	
-	1	1	43629	
-	1	1	43632	
-	1	1	43673	
-	1	3	43677	
-	1	1	43678	
-	1	1	43679	
-	1	2	43680	
-	1	1	43683	
-	1	2	43685	
-	1	1	43686	
-	1	2	43687	
-	1	1	43688	
-	1	1	43695	
-	1	1	43702	
-	1	1	43709	
-	1	1	43713	
-	1	1	43714	
-	1	3	43716	
-	1	1	43717	
-	1	1	43719	
-	1	2	43720	
-	1	1	43721	
-	1	2	43772	
-	1	1	43774	
-	1	1	43834	
-	1	1	43856	
-	1	1	43862	
-	1	1	43866	
-	1	1	43867	
-	1	2	43868	
-	1	1	43872	
-	1	1	43873	
-	1	1	43880	
-	1	1	43892	
-	1	1	43917	
-	1	2	43918	
-	1	1	43936	
-	1	1	43952	
-	1	3	43954	
-	1	1	43961	
-	1	1	43972	
-	1	2	43976	
-	1	1	43999	
-	1	1	44000	
-	1	1	44001	
-	1	3	44003	
-	1	1	44013	
-	1	2	44027	
-	1	1	44060	
-	1	1	44064	
-	1	1	44068	
-	1	1	44075	
-	1	1	44102	
-	1	1	44103	
-	1	2	44107	
-	1	1	44108	
-	1	2	44130	
-	1	1	44151	
-	1	1	44153	
-	1	1	44154	
-	1	1	44155	
-	1	1	44156	
-	1	1	44157	
-	1	1	44166	
-	1	2	44202	
-	1	2	44219	
-	1	3	44236	
-	1	1	44261	
-	1	2	44268	
-	1	1	44272	
-	1	2	44279	
-	1	2	44291	
-	1	1	44321	
-	1	2	44331	
-	1	1	44333	
-	1	1	44336	
-	1	1	44407	
-	1	1	44421	
-	1	1	44437	
-	1	1	44455	
-	1	1	44460	
-	1	1	44470	
-	1	1	44478	
-	1	2	44483	
-	1	1	44491	
-	1	2	44499	
-	1	1	44510	
-	1	1	44518	
-	1	1	44520	
-	1	1	44524	
-	1	1	44561	
-	1	1	44568	
-	1	2	44570	
-	1	3	44571	
-	1	1	44575	
-	1	1	44601	
-	1	1	44606	
-	1	1	44614	
-	1	1	44615	
-	1	1	44617	
-	1	3	44630	
-	1	1	44674	
-	1	1	44679	
-	1	1	44681	
-	1	1	44687	
-	1	1	44720	
-	1	2	44727	
-	1	1	44733	
-	1	1	44768	
-	1	3	44794	
-	1	1	44802	
-	1	1	44805	
-	1	1	44806	
-	1	1	44810	
-	1	2	44812	
-	1	1	44814	
-	1	1	44815	
-	1	3	44816	
-	1	1	44817	
-	1	1	44837	
-	1	1	44851	
-	1	1	44855	
-	1	1	44863	
-	1	1	44871	
-	1	1	44874	
-	1	1	44881	
-	1	1	44884	
-	1	1	44886	
-	1	1	44891	
-	1	1	44895	
-	1	1	44897	
+	1	1	44907	
-	1	2	44912	
-	1	2	44987	
-	1	1	44990	
-	1	1	44995	
-	1	1	45009	
-	1	1	45022	
-	1	1	45061	
-	1	2	45076	
+	1	1	45800	
+	1	1	45805	
+	1	1	46024	
+	1	4	46027	
+	1	1	46112	
+	1	1	46133	
+	1	1	46134	
+	1	1	46139	
+	1	2	46147	
+	1	1	46190	
+	1	1	46253	
+	1	1	46259	
+	1	1	46318	
+	1	1	46328	
+	1	1	46341	
+	1	1	46480	
+	1	1	46488	
+	1	1	46498	
+	1	1	46531	
+	1	1	46619	
+	1	1	46676	
+	1	1	46682	
+	1	1	46750	
+	1	1	46817	
+	1	1	46818	
+	1	1	46839	
+	1	1	46841	
+	1	1	46869	
+	1	1	46876	
+	1	2	46885	
+	1	1	46922	
+	1	1	46989	
+	1	1	47073	
+	1	1	47147	
+	1	1	47172	
+	1	4	47185	
+	1	2	47212	
+	1	1	47251	
+	1	2	47308	
+	1	1	47329	
+	1	1	47336	
+	1	1	47341	
+	1	1	47416	
+	1	1	47457	
+	1	1	47472	
+	1	1	47648	
+	1	2	47689	
+	1	1	47782	
+	1	1	47786	
+	1	1	47827	
+	1	1	47833	
+	1	2	47845	
+	1	1	47857	
+	1	1	47878	
+	1	1	47887	
+	1	1	47891	
+	1	1	47900	
+	1	1	48010	
+	1	1	48050	
+	1	1	48137	
+	1	1	48142	
+	1	1	48290	
-	1	1	48332	
+	1	1	48542	
+	1	1	48583	
+	1	1	48615	
+	1	1	48799	
+	1	1	48925	
+	1	2	49017	
+	1	1	49265	
+	1	1	49415	
+	1	1	49495	
+	1	1	49548	
+	1	1	49701	
+	1	1	49895	
+	1	1	50256	
+	1	1	50283	
+	1	1	50908	
+	1	2	51195	
+	1	5	51244	
+	1	1	51257	
+	1	1	51258	
+	1	1	51313	
+	1	1	51440	
+	1	1	51668	
-	1	1	51748	
+	1	1	51763	
-	1	1	51912	
-	1	1	51984	
-	1	1	52011	
-	1	1	52030	
-	1	1	52048	
-	1	1	52052	
-	1	1	52080	
-	1	1	52220	
-	1	1	52251	
-	1	1	52283	
-	1	1	52294	
-	1	1	52394	
-	1	1	52430	
-	1	1	52463	
-	1	1	52539	
-	1	1	52566	
-	1	1	52573	
-	1	2	52574	
-	1	1	52745	
-	1	1	53084	
-	1	1	53109	
-	1	2	53116	
+	1	2	53178	
+	1	1	53185	
-	1	1	53233	
-	1	1	53388	
-	1	1	53430	
-	1	2	53624	
-	1	1	54050	
-	1	1	54078	
-	1	1	54422	
-	1	203	54536	
-	1	4	54537	
-	1	1	54539	
-	1	1	54598	
-	1	1	54613	
-	1	1	54790	
-	1	1	55188	
-	1	1	55191	
-	1	1	55270	
-	1	1	55322	
-	1	1	55886	
-	1	1	55925	
-	1	1	56629	
-	1	2	57036	
-	1	3	57064	
-	1	1	57098	
-	1	2	57115	
-	1	1	57173	
-	1	1	57249	
-	1	2	57255	
+	1	1	57517	
+	1	1	57556	
+	1	1	57600	
+	1	1	57704	
+	1	1	57716	
+	1	1	57760	
+	1	1	57804	
+	1	2	57831	
+	1	1	57862	
-	1	2	57882	
-	1	1	57907	
-	1	2	57968	
-	1	1	57980	
-	1	2	57995	
-	1	2	58008	
-	1	1	58017	
-	1	1	58021	
-	1	1	58034	
-	1	2	58042	
-	1	1	58095	
-	1	1	58108	
-	1	2	58129	
-	1	1	58201	
-	1	2	58290	
-	1	2	58293	
-	1	1	58311	
-	1	2	58314	
-	1	1	58403	
-	1	1	58412	
-	1	2	58442	
-	1	1	58716	
-	1	4	58721	
+	1	1	58732	
+	1	4	58735	
-	1	1	58786	
-	1	1	58872	
-	1	1	58977	
-	1	1	59063	
-	1	1	59111	
-	1	1	59163	
-	1	1	59169	
-	1	2	59308	
-	1	1	59316	
-	1	1	59469	
-	1	1	59481	
-	1	2	59528	
-	1	2	59585	
-	1	1	59655	
-	1	1	59744	
-	1	1	59751	
-	1	1	59780	
-	1	1	60077	
-	1	1	60082	
-	1	1	60184	
-	1	2	60219	
-	1	1	60293	
-	1	1	60446	
-	1	2	60611	
-	1	1	60618	
-	1	1	60620	
-	1	1	60669	
-	1	1	60676	
-	1	1	60690	
-	1	1	60691	
-	1	1	60749	
-	1	1	60852	
-	1	1	60870	
-	1	2	60882	
-	1	1	60941	
-	1	1	61123	
+	1	1	61314	
-	1	1	61394	
+	1	1	61429	
+	1	1	61436	
+	1	1	61446	
+	1	1	61472	
+	1	1	61474	
+	1	1	61482	
+	1	1	61537	
+	1	1	61577	
+	1	2	61580	
+	1	1	61618	
+	1	2	61727	
+	1	1	61731	
+	1	1	61758	
+	1	1	61767	
+	1	1	61791	
+	1	1	61796	
+	1	1	61854	
+	1	1	61858	
+	1	1	61880	
+	1	2	61904	
+	1	1	61916	
+	1	1	61953	
+	1	3	62011	
+	1	5	62040	
+	1	5	62045	
+	1	1	62078	
+	1	1	62082	
+	1	1	62244	
+	1	2	62267	
+	1	1	62420	
+	1	1	62495	
+	1	1	62497	
+	1	1	62518	
+	1	1	62578	
+	1	1	62827	
+	1	1	63154	
+	1	1	63194	
+	1	1	63244	
+	1	1	63296	
+	1	1	63364	
+	1	3	63448	
+	1	1	63451	
+	1	2	63614	
+	1	1	63642	
+	1	1	63686	
+	1	3	63689	
+	1	1	63917	
+	1	1	63921	
+	1	1	63929	
+	1	1	63985	
+	1	2	63995	
+	1	1	64064	
+	1	1	64089	
+	1	2	64103	
+	1	3	64136	
+	1	1	64141	
+	1	3	64178	
+	1	1	64193	
+	1	1	64218	
+	1	2	64221	
+	1	1	64241	
+	1	1	64242	
+	1	1	64247	
+	1	1	64262	
+	1	1	64331	
+	1	1	64402	
+	1	4	64429	
+	1	1	64658	
+	1	1	64664	
+	1	1	64665	
+	1	1	64667	
+	1	1	64696	
+	1	1	64747	
+	1	2	64759	
+	1	1	64804	
+	1	1	64819	
+	1	3	64830	
+	1	1	64842	
+	1	1	65012	
+	1	1	65159	
+	1	1	65171	
+	1	1	65194	
+	1	1	65196	
+	1	1	65198	
+	1	3	65323	
-	1	1	65652	
-	1	2	65678	
-	1	1	65680	
-	1	1	65681	
+	1	1	65684	
-	1	2	65706	
-	1	4	65739	
-	1	2	65742	
-	1	2	65744	
-	1	5	65792	
-	1	1	65793	
-	1	1	65795	
-	1	1	65801	
-	1	1	65804	
-	1	1	65810	
-	1	1	65825	
-	1	1	65877	
-	1	1	65896	
-	1	1	65901	
-	1	1	65905	
-	1	1	65929	
-	1	3	66026	
-	1	1	66037	
-	1	1	66063	
-	1	2	66067	
-	1	3	66096	
-	1	1	66102	
-	1	2	66110	
-	1	1	66201	
-	1	2	66205	
-	1	1	66289	
-	1	2	66299	
-	1	1	66310	
-	1	1	66320	
-	1	9	66376	
-	1	3	66380	
-	1	2	66391	
-	1	1	66410	
-	1	1	66428	
-	1	1	66524	
-	1	1	66633	
-	1	1	66650	
-	1	1	66711	
-	1	1	66716	
-	1	1	66719	
-	1	1	66776	
-	1	1	66780	
-	1	1	66819	
-	1	1	66843	
-	1	1	66891	
-	1	1	66908	
-	1	1	66924	
-	1	3	66926	
-	1	1	66937	
-	1	2	66967	
-	1	1	66970	
-	1	1	66997	
-	1	1	67060	
-	1	1	67118	
-	1	1	67121	
-	1	1	67127	
-	1	1	67200	
-	1	1	67216	
-	1	1	67223	
-	1	1	67260	
-	1	2	67484	
-	1	2	67534	
-	1	1	67535	
-	1	3	67542	
-	1	2	67545	
-	1	2	67550	
-	1	1	67555	
-	1	2	67557	
-	1	4	67560	
-	1	1	67562	
-	1	1	67565	
-	1	1	67576	
-	1	1	67581	
-	1	1	67602	
-	1	2	67610	
-	1	1	67632	
-	1	1	67635	
-	1	1	67675	
-	1	1	67686	
-	1	1	67689	
-	1	1	67722	
-	1	1	67805	
-	1	1	67809	
-	1	1	67835	
-	1	2	67837	
-	1	1	67841	
-	1	2	67844	
-	1	1	67848	
+	1	1	67906	
-	1	1	68668	
-	1	1	68864	
-	1	1	68892	
+	1	1	68938	
-	1	1	68945	
-	1	1	68952	
-	1	1	69031	
-	1	1	69063	
-	1	1	69133	
-	1	1	69253	
-	1	1	69261	
-	1	2	69301	
-	1	1	69525	
-	1	1	69539	
+	1	1	70181	
+	1	1	70759	
+	1	10	71759	
+	1	1	71760	
+	1	1	71761	
+	1	2	71763	
+	1	3	71768	
+	1	1	71769	
+	1	5	71772	
+	1	1	71777	
+	1	2	71779	
+	1	5	71780	
+	1	2	71782	
+	1	1	71783	
+	1	15	71785	
+	1	3	71786	
+	1	4	71787	
+	1	2	71788	
+	1	1	71789	
+	1	1	71790	
+	1	4	71792	
+	1	2	71794	
+	1	4	71797	
+	1	1	71800	
+	1	1	71809	
+	1	1	71811	
+	1	11	71812	
+	1	4	71813	
+	1	12	71814	
+	1	27	71815	
+	1	3	71816	
+	1	3	71817	
+	1	5	71819	
+	1	2	71820	
+	1	1	71821	
+	1	1	71822	
+	1	1	71826	
+	1	2	71827	
+	1	1	71836	
+	1	4	71837	
+	1	5	71838	
+	1	1	71841	
+	1	2	71852	
+	1	3	71855	
+	1	2	71858	
+	1	6	71864	
+	1	1	71865	
+	1	11	71872	
+	1	3	71878	
+	1	15	71879	
+	1	2	71880	
+	1	1	71881	
+	1	21	71882	
+	1	3	71883	
+	1	1	71884	
+	1	1	71885	
+	1	6	71886	
+	1	64	71887	
+	1	7	71888	
+	1	6	71889	
+	1	4	71890	
+	1	2	71892	
+	1	10	71893	
+	1	6	71894	
+	1	3	71895	
+	1	8	71896	
+	1	3	71897	
+	1	5	71898	
+	1	15	71899	
+	1	13	71900	
+	1	5	71901	
+	1	19	71902	
+	1	2	71903	
+	1	1	71905	
+	1	2	71909	
+	1	1	71912	
+	1	2	71924	
+	1	1	71925	
+	1	3	71933	
+	1	1	71942	
+	1	2	71946	
+	1	1	71955	
+	1	1	71956	
+	1	2	71957	
+	1	3	71958	
+	1	1	71960	
+	1	6	71961	
+	1	3	71963	
+	1	1	71964	
+	1	5	71966	
+	1	1	71967	
+	1	1	71969	
+	1	1	71970	
+	1	1	71973	
+	1	1	71974	
+	1	30	71975	
+	1	4	71976	
+	1	1	71977	
+	1	3	71978	
+	1	1	71980	
+	1	6	71981	
+	1	2	71982	
+	1	2	71983	
+	1	1	71984	
+	1	2	71985	
+	1	10	71987	
+	1	2	71990	
+	1	1	71992	
+	1	1	71994	
+	1	2	71995	
+	1	2	71996	
+	1	1	71997	
+	1	2	71998	
+	1	1	72000	
+	1	2	72006	
+	1	4	72010	
+	1	2	72014	
+	1	5	72019	
+	1	1	72020	
+	1	1	72024	
+	1	6	72026	
+	1	1	72027	
+	1	1	72030	
+	1	1	72035	
+	1	1	72038	
+	1	4	72041	
+	1	2	72052	
+	1	1	72054	
+	1	1	72055	
+	1	8	72056	
+	1	2	72057	
+	1	1	72065	
+	1	3	72068	
+	1	1	72069	
+	1	1	72070	
+	1	1	72072	
+	1	1	72073	
+	1	6	72074	
+	1	2	72077	
+	1	1	72079	
+	1	3	72091	
+	1	1	72092	
+	1	1	72097	
+	1	3	72100	
+	1	1	72103	
+	1	1	72104	
+	1	5	72105	
+	1	1	72106	
+	1	1	72107	
+	1	1	72110	
+	1	1	72111	
+	1	1	72119	
+	1	16	72122	
+	1	3	72123	
+	1	18	72124	
+	1	7	72125	
+	1	3	72126	
+	1	3	72127	
+	1	5	72131	
+	1	10	72135	
+	1	5	72136	
+	1	12	72137	
+	1	1	72138	
+	1	61	72140	
+	1	4	72142	
+	1	1	72143	
+	1	4	72145	
+	1	1	72146	
+	1	2	72147	
+	1	1	72148	
+	1	1	72149	
+	1	1	72151	
+	1	6	72152	
+	1	2	72154	
+	1	13	72155	
+	1	18	72161	
+	1	1	72162	
+	1	1	72163	
+	1	3	72164	
+	1	12	72165	
+	1	2	72167	
+	1	1	72169	
+	1	4	72171	
+	1	1	72172	
+	1	5	72174	
+	1	4	72176	
+	1	2	72182	
+	1	3	72187	
+	1	5	72188	
+	1	2	72189	
+	1	1	72193	
+	1	1	72194	
+	1	3	72199	
+	1	1	72200	
+	1	1	72202	
+	1	3	72203	
+	1	1	72204	
+	1	2	72205	
+	1	3	72206	
+	1	1	72207	
+	1	2	72208	
+	1	6	72212	
+	1	2	72213	
+	1	1	72214	
+	1	7	72216	
+	1	1	72222	
+	1	1	72224	
+	1	1	72229	
+	1	4	72230	
+	1	2	72232	
+	1	1	72233	
+	1	3	72235	
+	1	3	72236	
+	1	9	72237	
+	1	5	72238	
+	1	3	72239	
+	1	1	72241	
+	1	1	72242	
+	1	7	72243	
+	1	2	72244	
+	1	4	72245	
+	1	2	72246	
+	1	7	72247	
+	1	6	72248	
+	1	1	72252	
+	1	3	72253	
+	1	1	72254	
+	1	4	72255	
+	1	7	72256	
+	1	3	72257	
+	1	4	72258	
+	1	3	72259	
+	1	2	72260	
+	1	3	72261	
+	1	1	72262	
+	1	1	72263	
+	1	1	72265	
+	1	33	72266	
+	1	2	72268	
+	1	2	72271	
+	1	5	72272	
+	1	2	72273	
+	1	2	72274	
+	1	1	72275	
+	1	3	72276	
+	1	1	72277	
+	1	2	72279	
+	1	3	72281	
+	1	1	72285	
+	1	3	72286	
+	1	1	72289	
+	1	1	72290	
+	1	3	72299	
+	1	1	72302	
+	1	23	72314	
+	1	1	72321	
+	1	2	72322	
+	1	3	72323	
+	1	1	72328	
+	1	5	72330	
+	1	2	72331	
+	1	1	72334	
+	1	2	72335	
+	1	1	72337	
+	1	1	72339	
+	1	2	72340	
+	1	2	72341	
+	1	1	72348	
+	1	1	72350	
+	1	5	72351	
+	1	9	72352	
+	1	1	72353	
+	1	1	72356	
+	1	1	72359	
+	1	3	72360	
+	1	2	72361	
+	1	3	72362	
+	1	5	72363	
+	1	2	72364	
+	1	6	72365	
+	1	2	72366	
+	1	2	72370	
+	1	5	72371	
+	1	4	72372	
+	1	1	72373	
+	1	1	72374	
+	1	1	72376	
+	1	1	72377	
+	1	4	72378	
+	1	1	72379	
+	1	2	72381	
+	1	6	72382	
+	1	1	72383	
+	1	3	72384	
+	1	1	72385	
+	1	2	72386	
+	1	3	72387	
+	1	2	72388	
+	1	2	72389	
+	1	1	72402	
+	1	1	72405	
+	1	1	72410	
+	1	1	72418	
+	1	1	72420	
+	1	2	72423	
+	1	1	72424	
+	1	1	72425	
+	1	7	72428	
+	1	7	72431	
+	1	1	72433	
+	1	17	72440	
+	1	1	72442	
+	1	2	72443	
+	1	3	72444	
+	1	2	72446	
+	1	2	72447	
+	1	1	72448	
+	1	1	72449	
+	1	3	72450	
+	1	1	72452	
+	1	1	72453	
+	1	2	72454	
+	1	21	72455	
+	1	7	72457	
+	1	5	72458	
+	1	2	72459	
+	1	1	72460	
+	1	4	72462	
+	1	2	72463	
+	1	1	72466	
+	1	1	72467	
+	1	4	72477	
+	1	14	72482	
+	1	1	72483	
+	1	2	72488	
+	1	1	72490	
+	1	5	72491	
+	1	1	72492	
+	1	1	72493	
+	1	1	72494	
+	1	2	72496	
+	1	16	72497	
+	1	1	72502	
+	1	19	72503	
+	1	1	72505	
+	1	1	72506	
+	1	1	72508	
+	1	1	72509	
+	1	1	72516	
+	1	8	72519	
+	1	2	72520	
+	1	6	72523	
+	1	2	72524	
+	1	1	72525	
+	1	2	72526	
+	1	8	72527	
+	1	1	72528	
+	1	7	72530	
+	1	1	72534	
+	1	4	72535	
+	1	1	72536	
+	1	2	72539	
+	1	1	72540	
+	1	1	72541	
+	1	2	72542	
+	1	5	72543	
+	1	6	72544	
+	1	12	72545	
+	1	3	72547	
+	1	1	72554	
+	1	3	72564	
+	1	2	72565	
+	1	72	72566	
+	1	5	72567	
+	1	15	72568	
+	1	5	72569	
+	1	1	72570	
+	1	5	72575	
+	1	2	72576	
+	1	1	72583	
+	1	2	72590	
+	1	1	72595	
+	1	3	72599	
+	1	2	72600	
+	1	3	72601	
+	1	1	72603	
+	1	7	72607	
+	1	1	72608	
+	1	3	72609	
+	1	2	72610	
+	1	2	72613	
+	1	1	72614	
+	1	1	72616	
+	1	2	72620	
+	1	1	72622	
+	1	1	72623	
+	1	11	72624	
+	1	2	72625	
+	1	1	72628	
+	1	2	72629	
+	1	1	72631	
+	1	1	72636	
+	1	1	72641	
+	1	3	72647	
+	1	3	72650	
+	1	1	72653	
+	1	10	72659	
+	1	1	72664	
+	1	3	72667	
+	1	11	72668	
+	1	1	72669	
+	1	1	72670	
+	1	2	72671	
+	1	1	72672	
+	1	2	72675	
+	1	1	72676	
+	1	1	72677	
+	1	2	72679	
+	1	10	72681	
+	1	1	72682	
+	1	2	72683	
+	1	2	72684	
+	1	1	72685	
+	1	1	72687	
+	1	1	72688	
+	1	1	72689	
+	1	1	72693	
+	1	10	72695	
+	1	1	72698	
+	1	2	72703	
+	1	9	72704	
+	1	1	72707	
+	1	5	72709	
+	1	1	72713	
+	1	1	72714	
+	1	11	72715	
+	1	2	72716	
+	1	4	72717	
+	1	4	72718	
+	1	1	72719	
+	1	5	72724	
+	1	4	72725	
+	1	3	72726	
+	1	2	72730	
+	1	1	72732	
+	1	6	72733	
+	1	3	72734	
+	1	1	72735	
+	1	1	72736	
+	1	1	72738	
+	1	2	72739	
+	1	19	72743	
+	1	2	72746	
+	1	2	72747	
+	1	36	72749	
+	1	5	72750	
+	1	5	72751	
+	1	3	72752	
+	1	1	72753	
+	1	2	72756	
+	1	2	72765	
+	1	1	72768	
+	1	1	72769	
+	1	1	72770	
+	1	8	72773	
+	1	1	72775	
+	1	1	72779	
+	1	2	72781	
+	1	2	72794	
+	1	2	72808	
+	1	3	72812	
+	1	2	72817	
+	1	4	72821	
+	1	1	72823	
+	1	14	72824	
+	1	1	72825	
+	1	1	72826	
+	1	39	72827	
+	1	2	72828	
+	1	1	72829	
+	1	2	72833	
+	1	3	72834	
+	1	2	72835	
+	1	1	72836	
+	1	3	72838	
+	1	1	72839	
+	1	1	72840	
+	1	1	72841	
+	1	4	72844	
+	1	66	72845	
+	1	8	72846	
+	1	2	72847	
+	1	1	72848	
+	1	3	72849	
+	1	3	72850	
+	1	2	72858	
+	1	17	72860	
+	1	11	72862	
+	1	1	72863	
+	1	2	72865	
+	1	1	72866	
+	1	5	72867	
+	1	1	72869	
+	1	1	72873	
+	1	12	72874	
+	1	2	72875	
+	1	2	72876	
+	1	1	72878	
+	1	45	72879	
+	1	3	72881	
+	1	2	72882	
+	1	7	72887	
+	1	1	72889	
+	1	1	72897	
+	1	1	72920	
+	1	1	72922	
+	1	2	72924	
+	1	3	72928	
+	1	3	72932	
+	1	1	72933	
+	1	1	72935	
+	1	3	72937	
+	1	2	72939	
+	1	7	72940	
+	1	4	72941	
+	1	1	72942	
+	1	2	72944	
