+	1	10	73222	
+	1	8	73229	
+	1	38	73230	
+	1	1	73231	
+	1	16	73242	
+	1	13	73254	
+	1	30	73257	
+	1	21	73258	
+	1	7	73277	
+	1	20	73281	
+	1	13	73295	
+	1	23	73299	
+	1	158	73300	
+	1	108	73302	
+	1	9	73303	
+	1	97	73306	
+	1	48	73310	
+	1	11	73344	
+	1	60	73348	
+	1	39	73350	
+	1	50	73352	
+	1	17	73358	
+	1	26	73375	
+	1	50	73378	
+	1	17	73382	
+	1	51	73392	
+	1	34	73397	
+	1	54	73401	
+	1	50	73405	
-	1	19	74835	
-	1	16	74968	
-	1	3	75097	
-	1	13	75159	
-	1	18	75503	
-	1	22	75904	
+	1	13	76462	
+	1	7	76529	
+	1	11	76557	
+	1	11	76599	
+	1	6	76645	
+	1	5	76688	
+	1	13	76826	
+	1	16	76872	
+	1	4	76926	
+	1	16	77088	
+	1	4	77113	
+	1	11	77387	
+	1	31	77391	
+	1	11	77427	
+	1	13	77461	
+	1	1	77493	
+	1	17	77634	
+	1	15	77812	
+	1	26	77928	
+	1	22	78066	
+	1	3	78121	
+	1	26	78126	
+	1	18	78136	
+	1	20	78251	
+	1	23	78289	
+	1	11	78475	
+	1	25	78563	
+	1	27	78582	
+	1	20	78790	
+	1	25	78875	
+	1	23	78964	
+	1	1	78969	
+	1	21	78977	
+	1	10	79251	
+	1	15	79296	
+	1	11	79344	
+	1	28	79368	
+	1	14	79374	
+	1	1	79431	
+	1	10	80277	
+	1	13	80369	
-	1	16	80646	
-	1	16	80707	
-	1	17	80710	
-	1	16	80754	
-	1	16	80765	
-	1	15	80823	
-	1	17	81231	
-	1	14	81236	
-	1	52	81255	
-	1	5	81315	
-	1	11	81336	
-	1	22	81440	
-	1	22	81586	
-	1	3	81672	
-	1	1	81780	
-	1	16	81830	
-	1	28	81908	
+	1	16	82924	
-	1	1	82977	
+	1	13	82979	
-	1	6	83003	
-	1	35	83326	
-	1	10	84225	
-	1	19	84658	
-	1	17	85275	
-	1	9	85958	
-	1	30	86437	
+	1	17	87323	
+	1	17	87326	
-	1	8	87336	
+	1	25	87367	
+	1	22	87408	
+	1	25	87672	
+	1	17	87721	
-	1	19	87763	
-	1	16	87872	
-	1	24	87995	
-	1	19	88257	
-	1	20	88267	
-	1	15	89185	
-	1	25	89370	
-	1	13	89576	
-	1	13	89858	
-	1	11	89897	
-	1	2	89919	
-	1	8	90286	
-	1	19	90328	
-	1	18	90346	
-	1	12	90557	
-	1	28	90746	
-	1	15	91504	
+	1	87	92336	
+	1	13	92337	
+	1	12	92918	
+	1	26	93210	
+	1	15	93720	
+	1	26	94271	
-	1	24	95510	
-	1	20	95751	
-	1	19	95845	
-	1	16	95920	
-	1	16	95958	
-	1	23	96049	
-	1	20	97013	
-	1	14	97075	
-	1	16	97568	
-	1	26	98713	
-	1	21	99317	
-	1	7	99534	
-	1	3	99699	
-	1	10	100168	
-	1	13	100174	
-	1	21	100438	
-	1	23	100640	
-	1	12	100986	
+	1	27	101269	
-	1	23	102263	
-	1	52	104437	
-	1	8	106249	
-	1	2	106299	
-	1	13	106370	
-	1	17	106580	
-	1	1	106645	
-	1	28	106708	
-	1	14	106811	
-	1	25	106960	
-	1	2	107107	
-	1	22	107164	
-	1	5	107292	
-	1	11	107354	
-	1	12	107357	
-	1	10	107360	
-	1	20	107374	
-	1	12	107395	
-	1	26	107456	
-	1	10	107668	
-	1	14	107717	
-	1	36	107762	
-	1	22	107779	
-	1	14	107862	
-	1	10	107891	
-	1	25	107953	
-	1	28	108020	
-	1	12	108031	
-	1	16	108308	
-	1	23	108319	
-	1	15	108337	
-	1	14	108477	
-	1	13	108480	
-	1	10	108485	
-	1	15	108944	
-	1	22	108946	
-	1	3	109510	
-	1	1	109511	
-	1	11	110030	
-	1	10	110082	
-	1	1	110709	
-	1	11	110713	
-	1	11	110718	
-	1	2	110721	
-	1	17	110910	
-	1	34	111160	
-	1	14	111301	
-	1	16	111302	
-	1	15	111359	
-	1	19	111513	
-	1	9	111588	
-	1	51	111698	
-	1	29	111753	
-	1	17	111859	
-	1	17	111927	
-	1	3	112611	
-	1	6	112996	
-	1	23	113105	
-	1	48	113199	
-	1	7	113333	
-	1	18	113828	
-	1	1	114026	
-	1	2	114056	
-	1	16	114233	
+	1	8	115469	
+	1	14	115510	
+	1	14	115607	
-	1	7	115687	
-	1	1	115729	
+	1	10	116418	
-	1	26	117326	
+	1	14	117610	
+	1	12	117764	
+	1	19	117901	
+	1	20	117902	
+	1	24	118156	
+	1	21	119931	
+	1	5	119945	
+	1	28	120008	
+	1	14	120049	
-	1	1	120061	
+	1	12	120341	
+	1	27	120367	
+	1	10	121153	
+	1	15	121414	
+	1	8	121511	
+	1	21	121991	
+	1	28	122332	
+	1	8	122422	
+	1	16	122843	
+	1	11	123073	
+	1	15	124195	
+	1	42	124198	
+	1	16	124303	
+	1	7	124901	
+	1	24	125022	
+	1	8	125062	
+	1	13	125115	
+	1	25	125273	
+	1	10	125373	
+	1	5	125472	
+	1	28	125563	
+	1	21	125627	
+	1	13	125637	
+	1	20	125642	
+	1	23	126173	
+	1	17	126218	
+	1	9	126323	
+	1	18	126356	
+	1	14	126391	
+	1	4	126521	
+	1	4	126581	
+	1	15	126631	
+	1	34	126647	
+	1	20	126691	
+	1	21	126693	
+	1	8	126706	
+	1	30	126709	
+	1	16	126711	
+	1	13	126713	
+	1	6	126719	
+	1	49	126746	
-	1	10	127803	
-	1	25	127957	
-	1	15	128012	
-	1	18	128394	
-	1	18	128699	
+	1	6	129510	
+	1	6	129520	
-	1	14	129546	
+	1	12	129549	
-	1	17	129552	
+	1	6	129760	
+	1	13	129794	
+	1	20	130745	
+	1	52	130800	
+	1	11	130808	
+	1	11	130932	
+	1	22	130944	
+	1	15	130948	
+	1	17	130968	
+	1	123	130971	
+	1	16	130980	
+	1	21	130981	
+	1	27	130997	
+	1	18	131086	
+	1	16	131172	
+	1	14	131183	
+	1	23	131192	
+	1	15	131247	
+	1	13	131360	
+	1	15	131468	
+	1	14	131603	
+	1	8	131612	
+	1	28	131625	
+	1	22	131732	
+	1	12	131889	
+	1	4	131891	
+	1	10	131892	
+	1	16	131945	
+	1	6	132007	
-	1	6	132352	
+	1	21	133344	
-	1	25	134763	
-	1	22	135685	
+	1	9	135987	
+	1	13	136539	
+	1	8	137115	
+	1	11	137218	
+	1	1	137219	
+	1	9	137337	
+	1	27	137342	
+	1	16	137510	
+	1	12	137605	
-	1	9	137734	
-	1	18	137777	
-	1	19	137874	
-	1	12	137963	
-	1	17	137980	
-	1	21	137987	
-	1	20	138197	
-	1	1	138410	
-	1	1	139375	
-	1	12	139377	
-	1	16	139382	
-	1	44	139516	
-	1	26	139526	
-	1	45	139538	
-	1	4	139602	
-	1	14	139614	
-	1	33	139621	
-	1	16	139628	
-	1	56	139669	
-	1	8	139670	
-	1	16	139681	
-	1	25	139700	
-	1	24	139734	
-	1	11	139735	
-	1	19	139739	
-	1	11	139754	
-	1	19	139779	
-	1	15	139783	
-	1	32	140173	
-	1	7	140187	
-	1	12	140662	
-	1	5	141154	
-	1	30	141181	
-	1	20	141223	
-	1	11	141248	
-	1	5	141261	
-	1	2	141262	
-	1	6	141295	
-	1	36	141298	
-	1	23	141331	
-	1	25	141343	
-	1	7	141370	
-	1	23	141378	
-	1	16	141428	
-	1	17	141430	
-	1	15	141440	
-	1	21	141462	
-	1	20	141475	
-	1	1	141490	
+	1	23	142142	
+	1	20	142196	
+	1	18	142229	
+	1	9	142232	
+	1	126	142368	
+	1	4	142387	
+	1	17	142394	
+	1	15	142402	
+	1	1	142418	
+	1	17	142419	
+	1	11	142420	
+	1	61	142421	
+	1	22	142423	
+	1	27	142432	
+	1	18	142434	
+	1	61	142435	
+	1	13	142438	
+	1	48	142441	
+	1	44	142442	
+	1	24	142443	
+	1	70	142444	
+	1	11	142616	
+	1	41	142618	
+	1	17	142622	
+	1	28	142631	
+	1	28	142634	
+	1	4	142668	
+	1	14	142676	
+	1	15	142682	
+	1	12	142760	
+	1	19	142788	
+	1	19	142789	
+	1	17	142790	
+	1	16	142791	
+	1	30	142795	
+	1	20	142805	
+	1	25	142826	
+	1	19	142830	
+	1	91	142899	
+	1	7	142915	
+	1	35	142929	
+	1	17	142948	
+	1	11	142966	
+	1	49	143015	
+	1	17	143017	
+	1	15	143029	
+	1	1	143051	
+	1	7	143057	
+	1	18	143063	
+	1	1	143100	
+	1	10	143102	
+	1	14	143210	
+	1	27	143255	
+	1	84	143262	
+	1	18	143267	
+	1	30	143276	
+	1	20	143283	
+	1	22	143288	
+	1	20	143291	
+	1	25	143762	
+	1	20	143983	
+	1	33	144117	
+	1	25	145094	
+	1	18	147505	
-	1	24	148240	
-	1	15	148255	
-	1	12	148371	
-	1	19	148490	
-	1	30	149124	
-	1	29	149137	
-	1	11	149294	
-	1	14	149415	
-	1	12	149722	
-	1	13	149806	
-	1	13	149918	
-	1	7	150247	
-	1	1	152130	
+	1	26	152674	
+	1	19	152681	
+	1	20	152867	
+	1	19	153324	
+	1	19	153655	
+	1	24	153813	
+	1	22	153879	
-	1	15	153988	
+	1	21	153997	
-	1	1	154129	
-	1	7	154132	
-	1	8	154135	
-	1	35	154139	
-	1	24	154247	
-	1	21	154348	
-	1	20	154540	
-	1	33	154578	
+	1	4	154756	
+	1	2	155180	
+	1	16	155504	
+	1	23	155711	
-	1	20	155733	
+	1	12	155895	
+	1	16	156172	
+	1	1	156259	
+	1	7	156462	
+	1	18	156900	
-	1	13	157043	
-	1	17	157133	
-	1	11	157289	
-	1	18	157631	
-	1	8	157928	
-	1	13	157930	
-	1	16	158455	
-	1	31	158474	
+	1	9	159073	
-	1	23	166663	
-	1	23	167439	
-	1	36	167914	
-	1	30	168286	
-	1	11	168312	
-	1	5	168395	
-	1	21	168403	
-	1	3	168776	
-	1	13	168951	
+	1	31	169395	
+	1	20	169436	
+	1	13	169473	
+	1	7	169478	
+	1	11	169668	
+	1	33	169779	
+	1	17	170011	
+	1	15	170028	
+	1	15	170030	
+	1	18	170083	
+	1	12	170148	
+	1	20	170254	
+	1	10	170314	
-	1	13	170359	
-	1	14	170493	
-	1	14	170823	
-	1	7	170942	
+	1	9	171049	
+	1	11	171082	
-	1	11	171475	
-	1	20	172908	
-	1	11	173127	
-	1	6	174192	
-	1	18	174310	
-	1	44	177538	
+	1	13	178916	
-	1	10	178979	
-	1	17	179907	
+	1	6	181130	
-	1	13	182453	
+	1	7	183840	
+	1	19	183867	
+	1	16	184032	
+	1	17	184261	
+	1	15	184918	
+	1	26	185522	
+	1	32	185537	
+	1	7	186141	
-	1	15	187775	
-	1	15	190012	
+	1	20	190252	
+	1	9	190475	
+	1	7	190730	
+	1	5	190736	
+	1	11	192354	
+	1	9	192986	
+	1	17	193162	
+	1	10	193253	
+	1	1	193361	
+	1	8	193741	
+	1	28	194158	
+	1	23	194249	
+	1	22	194396	
+	1	11	194920	
+	1	22	195253	
+	1	10	195256	
+	1	14	195439	
+	1	4	195695	
+	1	11	195829	
+	1	13	195950	
+	1	8	196020	
+	1	40	196246	
+	1	14	196247	
+	1	18	196391	
+	1	10	196458	
+	1	1	196459	
+	1	25	196511	
+	1	23	196808	
+	1	4	197404	
+	1	19	199621	
+	1	24	199764	
+	1	8	199865	
+	1	1	199912	
-	1	14	200185	
-	1	12	202750	
-	1	19	206293	
-	1	1	208295	
-	2	14	10065	
-	2	11	10239	
-	2	14	11313	
-	2	15	11927	
-	2	23	13474	
-	2	11	13497	
-	2	12	14241	
-	2	15	14303	
-	2	12	14395	
-	2	21	14474	
-	2	10	14621	
-	2	15	14692	
-	2	7	14977	
-	2	10	15499	
-	2	20	15645	
-	2	11	15891	
-	2	24	16804	
-	2	10	16832	
-	2	21	18115	
-	2	1	18118	
-	2	7	18244	
-	2	23	18519	
-	2	30	18725	
-	2	13	18803	
-	2	17	19658	
-	2	20	21685	
-	2	5	21887	
-	2	9	21951	
-	2	14	22035	
-	2	8	22186	
-	2	1	23113	
-	2	3	23220	
-	2	26	23691	
+	2	20	24039	
+	2	18	24123	
+	2	15	24377	
+	2	4	24518	
+	2	3	24520	
+	2	17	24524	
+	2	15	24677	
+	2	17	24678	
+	2	16	24717	
+	2	13	24723	
+	2	17	24782	
-	2	17	24892	
-	2	3	24969	
-	2	20	25394	
-	2	9	25516	
-	2	16	25552	
-	2	15	25587	
-	2	18	25589	
-	2	10	25833	
-	2	12	26668	
-	2	23	26729	
-	2	15	27803	
+	2	15	36736	
+	2	1	36758	
+	2	17	36769	
-	2	15	36816	
+	2	10	36891	
+	2	9	36893	
+	2	11	36897	
+	2	22	36974	
+	2	46	36976	
+	2	18	37053	
+	2	19	37056	
+	2	6	37088	
+	2	4	37104	
+	2	22	37116	
+	2	12	37197	
+	2	14	37235	
+	2	23	37240	
+	2	19	37258	
+	2	20	37266	
+	2	29	37267	
+	2	10	37276	
+	2	25	37342	
+	2	14	37349	
+	2	8	37407	
+	2	12	37447	
+	2	6	37462	
+	2	6	37532	
+	2	22	37567	
+	2	20	37570	
+	2	6	37665	
+	2	54	37666	
+	2	8	37667	
+	2	26	37668	
+	2	7	37763	
+	2	13	37823	
+	2	6	37859	
+	2	6	37861	
+	2	9	37874	
+	2	7	37886	
+	2	5	37952	
+	2	23	38013	
+	2	10	38047	
+	2	10	38073	
+	2	28	38152	
+	2	6	38243	
+	2	56	38260	
+	2	8	38279	
+	2	13	38293	
+	2	13	38297	
+	2	12	38305	
+	2	20	38322	
+	2	103	38356	
+	2	12	38364	
+	2	9	38538	
+	2	8	38585	
+	2	32	38593	
+	2	14	38596	
+	2	18	38614	
+	2	37	38633	
+	2	21	38720	
+	2	19	38729	
+	2	9	38907	
+	2	47	38930	
+	2	3	39639	
+	2	11	39869	
+	2	10	40842	
+	2	19	40859	
+	2	15	41065	
-	2	2	41821	
+	2	29	41870	
-	2	26	41917	
+	2	20	42370	
-	2	1	43137	
+	2	24	43310	
-	2	2	44373	
-	2	8	44417	
-	2	8	44871	
+	2	18	45070	
+	2	39	45616	
+	2	7	45621	
+	2	10	45992	
+	2	26	45994	
+	2	54	45995	
+	2	15	46021	
+	2	29	46036	
+	2	16	46048	
+	2	93	46052	
+	2	19	46055	
+	2	21	46057	
+	2	12	46060	
+	2	31	46069	
+	2	7	46085	
+	2	30	46090	
+	2	13	46093	
+	2	24	46097	
+	2	21	46105	
+	2	12	46113	
+	2	1	46116	
+	2	7	46117	
+	2	18	46126	
+	2	42	46127	
+	2	65	46130	
+	2	20	46132	
+	2	121	46133	
+	2	21	46134	
+	2	21	46156	
+	2	41	46159	
+	2	13	46180	
+	2	16	46184	
+	2	24	46186	
+	2	20	46221	
+	2	21	46236	
+	2	18	46239	
+	2	31	46241	
+	2	63	46243	
+	2	26	46274	
+	2	31	46282	
+	2	29	46283	
+	2	50	46285	
+	2	21	46291	
+	2	16	46307	
+	2	39	46309	
+	2	52	46331	
+	2	29	46344	
+	2	22	46462	
+	2	12	46525	
-	2	3	46596	
-	2	16	46674	
-	2	20	47329	
-	2	20	47366	
-	2	9	47506	
-	2	14	47539	
-	2	16	47540	
-	2	29	47541	
-	2	19	47709	
-	2	19	47869	
-	2	24	48024	
-	2	8	48377	
-	2	13	48413	
-	2	12	48580	
+	2	20	49177	
+	2	14	49264	
+	2	4	50591	
-	2	19	51247	
-	2	18	51469	
-	2	5	53635	
-	2	14	54125	
-	2	21	54296	
-	2	17	55901	
-	2	22	56690	
-	2	8	56756	
-	2	17	57675	
-	2	26	59014	
-	2	9	59088	
-	2	31	59097	
-	2	19	59725	
-	2	1	59743	
-	2	22	59762	
-	2	50	59805	
-	2	17	59837	
-	2	15	59845	
-	2	9	60060	
-	2	15	60075	
-	2	20	60115	
-	2	14	60129	
-	2	11	60434	
-	2	18	60466	
-	2	23	60733	
-	2	39	60739	
-	2	10	60745	
+	2	5	61395	
-	2	9	61549	
-	2	8	61833	
-	2	14	62011	
-	2	17	62406	
-	2	9	63681	
+	2	31	64400	
+	2	24	64737	
+	2	13	64771	
+	2	26	64946	
+	2	17	65307	
+	2	33	65863	
+	2	23	65878	
-	2	15	65994	
+	2	2	66263	
+	2	4	66330	
+	2	29	66355	
+	2	8	66525	
+	2	5	66614	
+	2	21	66688	
+	2	8	66701	
+	2	22	66792	
+	2	13	66796	
+	2	8	66805	
+	2	12	66915	
-	2	23	67169	
-	2	7	67179	
-	2	17	68055	
-	2	5	68085	
-	2	21	68515	
-	2	15	68632	
-	2	22	68784	
-	2	9	68794	
-	2	19	68954	
-	2	17	69530	
-	2	5	69924	
-	2	10	70128	
-	2	15	70681	
-	2	6	70872	
+	2	12	71940	
+	2	21	72297	
+	2	11	72312	
+	2	1	72327	
+	2	4	72432	
-	2	10	73046	
-	2	20	73908	
+	2	2	75659	
+	2	20	75668	
+	2	16	75708	
-	2	19	76047	
+	2	16	76093	
+	2	14	76243	
+	2	10	76839	
+	2	11	77007	
+	2	8	77168	
+	2	4	77359	
+	2	15	77584	
+	2	1	77710	
+	2	21	78262	
+	2	21	78392	
+	2	34	78400	
+	2	35	78539	
+	2	18	78658	
+	2	10	78870	
+	2	9	78976	
+	2	29	79054	
+	2	24	79595	
+	2	4	79707	
-	2	15	80391	
-	2	7	80472	
-	2	1	80972	
-	2	30	80984	
-	2	16	80992	
-	2	24	81004	
-	2	16	81045	
-	2	2	81138	
-	2	12	81159	
-	2	4	81188	
-	2	21	81297	
-	2	18	81298	
-	2	26	81302	
-	2	14	81313	
-	2	14	81315	
-	2	17	81329	
-	2	9	81394	
-	2	11	81467	
-	2	21	81515	
-	2	25	81575	
-	2	30	81577	
-	2	17	81607	
-	2	31	81679	
-	2	160	81717	
-	2	3	81801	
-	2	36	81882	
-	2	19	81895	
-	2	19	81915	
-	2	10	81918	
-	2	13	81919	
-	2	10	81923	
-	2	8	81939	
-	2	10	82018	
-	2	28	82028	
-	2	11	82043	
-	2	14	82082	
-	2	15	82142	
-	2	8	82290	
-	2	21	82319	
-	2	22	82402	
-	2	16	82414	
-	2	27	82421	
-	2	29	82501	
-	2	17	82512	
-	2	3	82518	
-	2	29	82522	
-	2	13	82551	
-	2	6	82583	
-	2	6	82584	
-	2	18	82680	
-	2	18	82682	
-	2	10	82808	
-	2	17	82809	
-	2	24	82845	
-	2	16	82937	
-	2	20	83163	
-	2	33	83192	
-	2	23	83198	
-	2	28	83232	
-	2	11	83315	
-	2	11	83342	
-	2	15	83413	
-	2	21	83533	
-	2	24	83620	
-	2	15	83809	
-	2	17	83848	
-	2	5	83879	
-	2	22	84516	
-	2	5	84596	
-	2	5	84630	
-	2	9	84705	
-	2	25	84921	
-	2	9	85053	
-	2	17	85367	
-	2	1	85667	
-	2	11	86159	
-	2	21	86358	
-	2	19	86701	
-	2	20	87703	
+	2	11	88064	
+	2	31	88193	
+	2	39	88209	
